Time,Top.Head,Top.Head,Top.Head,Rear.Head,Rear.Head,Rear.Head,R.Scapula,R.Scapula,R.Scapula,Sacral,Sacral,Sacral,L.Shoulder,L.Shoulder,L.Shoulder,L.Elbow,L.Elbow,L.Elbow,L.Wrist,L.Wrist,L.Wrist,L.ASIS,L.ASIS,L.ASIS,L.Knee,L.Knee,L.Knee,L.Ankle,L.Ankle,L.Ankle,L.Toe,L.Toe,L.Toe,R.Shoulder,R.Shoulder,R.Shoulder,R.Elbow,R.Elbow,R.Elbow,R.Wrist,R.Wrist,R.Wrist,R.ASIS,R.ASIS,R.ASIS,R.Knee,R.Knee,R.Knee,R.Ankle,R.Ankle,R.Ankle,R.Toe,R.Toe,R.Toe
Unnamed: 1_level_1,X2,Y2,Z2,X3,Y3,Z3,X22,Y22,Z22,X12,Y12,Z12,X4,Y4,Z4,X6,Y6,Z6,X8,Y8,Z8,X10,Y10,Z10,X13,Y13,Z13,X15,Y15,Z15,X17,Y17,Z17,X5,Y5,Z5,X7,Y7,Z7,X9,Y9,Z9,X11,Y11,Z11,X14,Y14,Z14,X16,Y16,Z16,X18,Y18,Z18
0.225,636.92627,-15.40441,1726.54468,617.2755099999999,-27.12775,1627.1893300000002,619.02771,-176.10629,1386.3328900000001,532.20789,-61.403169999999996,1008.2061199999999,654.64417,180.95802,1421.33533,556.54138,272.22229,1229.77405,625.44214,444.40274000000005,1017.3073699999999,688.31018,93.68841,963.49591,626.69495,97.94353000000001,475.53845,555.9838900000001,43.17517,88.0472,768.72089,109.46756,4.05419,758.0083599999999,-215.76288,1434.5374800000002,702.8041400000001,-344.88596,1222.2603800000002,840.7869900000001,-380.9389,998.6812699999999,752.43439,-109.97652,960.61774,791.9916400000001,-142.24275,501.92477,814.63995,-176.32315,82.88356,981.7869900000001,2.37242,-0.5804699999999999
0.233,635.32227,-12.23657,1726.7247300000001,614.80652,-24.55326,1627.97864,616.9791299999999,-174.2493,1387.8654800000002,530.28955,-60.511,1009.5084800000001,653.00568,183.1893,1420.6991,555.54272,273.08124,1228.69458,622.98633,444.10568,1014.62219,686.71863,94.2622,963.84064,623.97021,97.01886999999999,475.72009,555.50385,43.26253,88.19914,768.56146,109.42969,3.99608,755.81262,-213.98019,1435.7625699999999,701.04218,-343.05829,1223.54175,837.8172,-376.82462000000004,1000.3317900000001,750.27472,-109.70897,961.49261,789.9762,-143.68126,502.9288,814.17902,-175.98979,83.48828,984.0831300000001,0.47347,0.50346
0.242,633.6293900000001,-8.47598,1727.10938,,,,615.07642,-172.83675,1389.57654,527.25128,-59.06052,1010.98004,652.33765,184.51054,1420.24792,554.34241,274.07172,1227.8512,620.6890900000001,443.64342999999997,1011.9581300000001,685.18127,94.34451,964.19611,620.57831,96.84151,476.47455,555.1094400000001,43.124759999999995,88.34008,768.5169099999999,109.40961999999999,4.6041300000000005,753.6145,-212.45314,1436.9906,697.1731,-342.16217,1225.5116,836.2601900000001,-373.7699,1002.3190900000001,747.32715,-109.83933999999999,962.52771,787.43182,-146.07811,504.09972999999997,813.4975599999999,-175.82158,84.40101999999999,985.6279300000001,-1.9888599999999999,2.3557
0.25,631.7644700000001,-4.96221,1727.45374,610.80975,-19.53088,1628.8768300000002,612.98059,-170.84663,1390.88477,,,,651.0481599999999,186.43225,1419.9074699999999,552.99805,274.91919,1226.94434,619.09875,442.59872,1008.9249900000001,683.1521,94.63233000000001,964.3878800000001,617.80151,96.38956,476.83429,554.8111,42.90038,88.15057,768.47943,109.40296000000001,4.36455,751.79333,-210.85301,1437.94983,694.76526,-340.95662999999996,1227.22729,834.76642,-370.98019,1004.8294699999999,745.44299,-109.54501,963.1001,785.60773,-146.98996,504.6879,812.0564,-175.81865,85.22592,988.5626199999999,-5.6233699999999995,4.12959
0.258,630.24139,-2.4584900000000003,1727.55688,610.5941799999999,-15.98535,1628.91919,610.96033,-169.28444,1392.18811,,,,650.12433,188.2276,1419.24744,551.51123,275.7709,1225.90637,617.04138,441.95209000000006,1006.2448099999999,682.1234099999999,94.63954,964.88684,614.87585,95.99311,477.13989000000004,554.28381,42.839690000000004,87.96213,768.52081,109.38951000000002,4.42431,749.65265,-209.19531,1439.57178,692.3158,-340.00854,1228.8687699999998,832.29675,-367.31137,1006.8175699999999,742.98236,-109.34453,963.9873699999999,783.10223,-148.14096,505.38925,810.5158700000001,-175.75511,85.40392,990.45935,-9.17765,6.298690000000001
0.267,628.02136,0.51352,1727.7943100000002,608.2511599999999,-14.430570000000001,1629.29846,608.57672,-167.56688,1393.2639199999999,,,,648.8147,189.55993999999998,1418.47327,550.75537,276.41745,1224.62329,615.32947,441.42642,1003.42865,680.20032,94.89001,965.0676300000001,611.5045200000001,95.71701,477.67602999999997,554.28381,42.839690000000004,87.96213,768.57452,109.45885,4.52246,747.6933,-207.63753,1440.8845199999998,690.14893,-338.14569,1230.03296,830.20898,-364.93411000000003,1008.56696,741.48676,-109.1351,964.85278,780.77905,-149.1431,506.06122,808.60767,-175.79956,85.91341,992.68927,-13.68791,8.18622
0.275,626.578,3.22045,1727.86719,607.32672,-11.6202,1628.81653,607.23828,-166.17445,1394.17871,,,,647.83612,191.38338000000002,1417.78931,549.11688,277.0871,1223.74341,613.51544,440.37717000000004,1000.9106400000001,678.8969099999999,94.84295999999999,965.1818199999999,608.61005,94.9193,477.88361,554.02698,42.76375,87.79305,768.22528,109.34305,4.65615,745.39801,-206.23154,1441.9699699999999,688.43188,-337.24234,1231.72998,827.86127,-361.89322000000004,1010.2131300000001,738.9243799999999,-109.22424,965.17712,778.79529,-150.86977,506.96643,805.04962,-175.37968,85.61208,994.79663,-18.016,10.761
0.28300000000000003,624.90143,6.32785,1727.59363,605.81854,-9.18807,1629.22119,605.20532,-164.20399,1395.37805,,,,647.22589,192.76831,1417.2981,548.22968,277.56417999999996,1222.45447,611.87036,439.4368,998.31744,676.8562,95.15943,965.2648300000001,606.46698,94.34324000000001,477.80704000000003,553.95673,42.74507,87.56827,768.49792,109.57636000000001,4.93637,743.5718400000001,-204.62892,1442.86121,684.75909,-337.30154,1233.89929,826.44244,-360.26886,1012.6859699999999,737.5777,-109.29501,966.64813,776.05328,-152.46967,507.48984,803.0855700000001,-175.66437,86.3448,997.5672,-23.55421,12.938239999999999
0.292,622.57666,8.35993,1727.61829,605.4816900000001,-6.50968,1628.6311,603.49536,-162.67337,1396.3474099999999,,,,646.42041,194.48665,1416.33484,546.94458,278.18869,1221.30396,609.77612,438.75702,995.79291,675.45459,95.06949,965.3991699999999,603.84985,93.62246,478.29245,553.67267,42.6679,87.3983,768.21698,109.63206000000001,5.27715,741.75458,-203.19473,1444.11633,682.08228,-336.39703,1235.32629,823.81458,-358.60452000000004,1014.7910199999999,735.4472,-109.18536999999999,966.59644,773.5905799999999,-154.83612,507.94894000000005,800.12323,-175.79422,86.4599,997.97455,-27.773809999999997,15.243160000000001
0.3,621.09924,11.346169999999999,1727.63,602.45953,-4.96544,1628.27747,601.74835,-161.18098,1397.15076,,,,644.8313,196.20276,1415.7041,546.3539400000001,278.84415,1220.00024,607.9044200000001,437.90372,993.65735,674.04291,95.46181,965.49365,601.38788,93.25405,478.17477,553.37158,42.6628,87.35213,768.15387,109.65515,5.35269,740.3489400000001,-202.0472,1445.2951699999999,680.2868,-336.01102000000003,1236.98376,821.71552,-356.69437,1016.3765900000001,733.43036,-109.33503999999999,967.2998,771.7948,-156.24995,508.69565,796.35474,-175.85527,86.9814,999.0083599999999,-32.79821,16.54042
0.308,619.02899,13.450510000000001,1727.40613,601.09064,-2.45739,1628.30823,600.03485,-159.56686000000002,1397.953,,,,643.51117,197.79448,1414.7673300000001,545.0351,279.43953999999997,1218.76929,606.46997,437.01955999999996,990.9824199999999,672.84796,95.22851999999999,965.02759,599.2868,92.47726,478.46880999999996,553.12469,42.42454,87.32838000000001,767.9455,109.5341,5.72428,738.10492,-200.59731000000002,1446.06714,680.60522,-334.57883,1237.85999,819.63483,-355.8559,1018.2829,731.99176,-109.50305,967.7366900000001,767.9599,-158.03999,508.67197000000004,793.57715,-176.36404,87.13856,999.6637599999999,-38.108709999999995,17.56847
0.317,617.67297,16.11675,1726.9207800000001,599.6478900000001,0.01314,1628.14929,598.6646099999999,-158.2491,1398.69409,510.36267000000004,-54.95316,1015.98285,642.70422,199.18900000000002,1413.96216,543.74005,280.00097999999997,1217.6965300000002,604.93597,435.96115,988.91815,671.39423,95.1666,964.9931,597.62793,91.8895,478.46146,552.79858,42.3299,87.11431,767.92609,109.62347,5.58434,737.51825,-199.00038,1446.64343,677.96289,-334.32874,1239.24829,817.61102,-354.74106,1020.3539400000001,731.02612,-109.68523,968.4263300000001,765.41547,-159.47136,508.35257,791.92413,-177.14606,87.49094000000001,999.6424,-42.93161,18.19179
0.325,616.6823099999999,18.351570000000002,1726.6715100000001,599.04761,1.46082,1627.70178,596.83875,-156.58493,1399.42371,509.8985,-55.490359999999995,1015.4326199999999,642.19019,200.52534,1413.0502900000001,542.4798599999999,280.25211,1216.5743400000001,603.67084,434.94077000000004,986.7534800000001,670.12732,95.28005999999999,964.90045,596.39276,91.56593000000001,478.25545999999997,552.60504,42.060629999999996,87.24073,768.04901,109.35298,5.831180000000001,735.6091299999999,-197.75194,1447.37085,675.74445,-333.62778,1240.68201,815.7878400000001,-353.42712,1022.46063,728.90472,-109.68158000000001,968.4808300000001,763.18542,-161.08372,508.98352,789.47583,-177.86913,87.92183,999.57776,-48.38479,17.97874
0.33299999999999996,615.51068,20.36072,1726.3396,597.64026,3.8636199999999996,1627.43726,595.422,-155.49261,1399.95532,509.19583,-55.73675,1015.49823,640.79401,201.97093,1411.89966,541.59412,281.06338999999997,1215.1842,602.10059,433.7981,984.49994,668.8847,95.0186,964.5999800000001,594.41455,90.88476999999999,478.18069,552.44165,41.66008,87.15736,768.0253299999999,109.47932,5.89725,733.95215,-196.31178,1448.29749,673.94098,-333.37503,1242.3311800000001,814.3761599999999,-353.28937,1023.8264800000001,728.0863,-110.19793,968.95209,760.1286,-162.60093999999998,509.06097,786.3244599999999,-178.71515,88.0118,998.8743900000001,-53.45018,17.47005
0.342,613.56281,22.714760000000002,1726.17322,595.75378,5.53411,1627.30676,594.2416400000001,-154.34439,1400.55957,505.04807,-54.24211999999999,1016.97614,639.31964,203.48753,1411.27991,540.1337900000001,281.13333,1213.9166300000002,600.3256200000001,433.12420999999995,982.38184,667.8532700000001,94.97225999999999,964.5582300000001,593.8244,90.44954,478.04177999999996,552.1381200000001,41.2667,87.13485,768.04095,109.36438999999999,5.99871,732.90729,-194.80321999999998,1448.73071,671.3557099999999,-333.06653,1243.5118400000001,811.94055,-353.37311,1024.9856,726.20642,-110.31841000000001,969.2863199999999,757.97382,-164.08012,509.38132,783.3489999999999,-180.09861999999998,88.43943,997.67609,-58.36915,17.05835
0.35,612.4068,24.7668,1725.98877,594.82623,7.74437,1626.7146,592.7844200000001,-153.09833,1401.05383,503.3573,-53.94673,1017.12775,638.24609,204.58,1410.54041,539.23816,281.52512,1212.63733,598.65997,432.26151,980.3159800000001,666.3467400000001,94.98694,964.2711199999999,592.20898,89.64612,477.95563,551.52081,41.24961,87.27847,768.0686,109.36828999999999,6.15827,731.3786,-193.32799,1449.2708699999998,668.2394400000001,-332.73566,1244.83167,810.2923,-353.72324,1026.9724099999999,725.30762,-110.28958999999999,969.78522,755.1695599999999,-165.18868999999998,509.51114,780.64001,-181.39668,88.37244,996.0048199999999,-63.2952,16.05106
0.358,610.51886,26.517870000000002,1725.6082800000001,593.38849,9.76675,1626.77795,591.24365,-151.85374,1401.30139,503.81631,-55.1599,1015.3522300000001,637.16473,205.75493,1409.5877699999999,537.56458,282.00415,1211.3917199999999,596.8382,431.68457,978.37036,665.38959,94.93219,964.20203,591.6361099999999,89.70241999999999,478.13912999999997,551.72064,41.05738,87.01098,767.8077400000001,109.35922,6.2085300000000005,729.94019,-192.03885,1449.92896,666.922,-332.42865,1246.07751,808.6311599999999,-354.33957000000004,1027.88562,723.84729,-110.52816999999999,969.53723,753.0903900000001,-166.69145,509.65106,777.94934,-183.20898,88.33659,994.2637900000001,-68.72729,15.69004
0.36700000000000005,609.1039400000001,28.11866,1725.6196300000001,590.77588,10.465069999999999,1627.2463400000001,589.82056,-150.90871,1401.77332,503.48782,-55.15194,1015.1823099999999,635.4151,206.959,1408.40552,535.30597,282.43655,1210.5053699999999,595.0274,431.2504,976.5037199999999,664.12933,94.80423,963.96204,590.58075,89.85778,478.13742,551.66034,40.94746,86.87295999999999,767.51544,109.40758999999998,6.19111,728.95447,-191.31018,1450.63013,665.38757,-331.9538,1246.99841,806.7814900000001,-355.70977999999997,1029.2690400000001,722.6870700000001,-110.64446000000001,969.49005,750.98047,-168.27463,510.2934,773.41724,-184.56763,88.33344,992.7204,-73.80025,14.46486
0.375,608.47821,30.05327,1725.35864,590.18768,12.92707,1626.78979,588.81104,-150.17195,1401.90784,502.73154000000005,-55.318090000000005,1015.0100699999999,634.32916,207.7869,1407.48767,534.2006200000001,282.79391,1209.0819099999999,593.54944,430.62369,974.03345,662.84363,94.50742,963.82666,590.3009,89.81142,477.80145,551.86511,40.807970000000005,86.48801999999999,767.5794099999999,109.26369,6.48963,727.5946700000001,-190.29134,1451.22192,663.8418,-331.13855,1247.99487,805.26123,-356.99832000000004,1029.75781,721.4956099999999,-110.7101,969.5808099999999,749.42938,-168.49031000000002,509.94049,769.16016,-186.97438,88.52901,989.9035,-78.4388,13.70925
0.38299999999999995,607.6755400000001,31.93548,1725.3737800000001,588.98914,14.18476,1626.88342,587.78473,-149.35464,1402.1228,502.21695,-55.51882,1015.1077300000001,632.67462,208.82394,1406.7673300000001,533.1992799999999,282.74734,1208.12158,591.21411,430.23427999999996,972.85815,662.13367,94.42771,963.6854900000001,589.86285,89.56774,477.79562000000004,551.59387,40.81969,86.663,767.5794099999999,109.26369,6.48963,725.82898,-188.9214,1451.67029,663.33466,-330.06628,1249.08032,802.9068,-358.14285,1030.72522,720.30701,-111.02984,969.3960599999999,748.0051900000001,-168.87999,510.57062,765.96069,-189.04994,88.52116,987.19214,-83.34551,12.62829
0.392,606.33862,33.472640000000006,1725.3092,587.73376,15.57215,1626.59082,586.4397,-148.37181,1402.3858599999999,501.16559000000007,-55.88746,1015.2066699999999,630.9844400000001,209.62236000000001,1405.85608,531.38068,283.7301,1207.06274,590.19403,428.98145,970.4739999999999,661.5336900000001,94.50135999999999,963.58923,589.56287,89.51462,477.65160999999995,551.49078,40.71828,86.38943,767.5794099999999,109.26369,6.48963,724.37036,-187.85645,1452.30859,661.47284,-330.27518,1250.04663,800.9522099999999,-359.7597,1031.26404,718.6929299999999,-111.06024,969.09601,746.61969,-170.83202,510.01883,762.38098,-191.63246,88.19188,983.8513199999999,-87.75925,11.89663
0.4,605.45502,35.3919,1725.35156,585.8580900000001,17.06273,1626.67603,585.05225,-147.65131,1402.58936,497.78225999999995,-54.421490000000006,1016.0424800000001,629.62012,210.4167,1404.8220199999998,530.47528,283.2308,1205.75745,588.38239,428.1629,968.90363,660.40472,94.14108,963.2896699999999,589.3247700000001,89.50684,477.59552,551.36353,40.611940000000004,86.32928000000001,767.5794099999999,109.26369,6.48963,723.6145,-187.37698,1452.79907,659.0314900000001,-328.88302999999996,1251.0900900000001,799.81458,-361.12415,1032.2572,717.70575,-111.03072,969.1301900000001,744.64758,-172.42221,511.05521,758.52264,-194.45491,88.5644,980.47589,-92.39235,10.42105
0.408,604.49725,36.89043,1725.32947,586.53864,19.26281,1626.5883800000001,584.0893599999999,-147.11366,1402.6076699999999,496.59740999999997,-54.383030000000005,1016.5518800000001,628.00146,211.23889,1404.2495099999999,528.8630400000001,283.84195,1204.66345,585.9168099999999,427.95947,967.11267,659.94037,94.12094,963.2675199999999,588.90894,89.65125,477.55035,551.03937,40.545,86.43613,767.61395,109.20585,6.5404599999999995,722.33258,-186.31525,1453.54114,657.81903,-328.29794,1251.9362800000001,797.8944700000001,-363.12369,1032.15271,717.10474,-111.18393999999999,969.5147699999999,743.89801,-173.02101000000002,511.08832,754.737,-197.53142,88.44798,976.5790400000001,-96.91485,9.02405
0.41700000000000004,603.11914,38.416709999999995,1725.53223,585.16962,20.37395,1626.71606,582.7738,-146.35968,1402.87231,,,,626.11328,211.93408,1403.59094,527.35864,283.72418,1203.5576199999998,584.38135,427.47292999999996,965.43835,658.77527,93.91226999999999,963.11603,588.3867799999999,89.78068,477.51721,550.98767,40.603590000000004,86.31200000000001,767.5794099999999,109.26369,6.48963,721.29523,-185.64157,1453.9710699999998,657.16223,-328.19943,1252.89771,795.65747,-365.04596000000004,1032.4657,716.51904,-111.36846000000001,969.62762,743.23273,-173.64508,511.20132,750.67517,-200.76617,88.66935,972.3964199999999,-100.92461,7.9146600000000005
0.425,601.9218099999999,39.69449,1725.61572,583.23059,21.00048,1627.06091,582.08301,-145.71999,1403.17346,495.99942000000004,-55.39671,1015.2329699999999,624.70251,212.4106,1403.02551,526.7524400000001,283.67922999999996,1202.3400900000001,582.49005,426.95792,963.9736300000001,658.35229,93.90128,963.2768599999999,587.50232,89.67756,477.55422999999996,551.03937,40.545,86.43613,767.40314,109.34185,6.42148,720.23657,-184.40015,1454.66504,655.91766,-327.83292,1253.90564,794.56622,-367.30396,1033.1812699999998,715.54657,-111.46632,969.6796300000001,743.03345,-173.66451,511.71950999999996,746.65918,-204.06198,89.45246,967.80994,-104.96812,6.12995
0.433,601.80804,40.91434,1725.8308100000002,581.9612400000001,22.04541,1627.39685,581.05853,-145.29358,1403.25317,495.70676,-55.533269999999995,1015.11041,623.40839,212.87866,1402.3717,524.46844,283.73663,1201.6571,580.83313,426.35177999999996,962.48499,657.8720099999999,93.62668000000001,963.3892199999999,586.97919,89.42173000000001,477.59725999999995,551.1120599999999,40.59287,86.36265999999999,767.66235,109.14567,6.48305,719.09204,-183.81107,1455.90759,655.25824,-327.67065,1254.53027,792.77197,-369.55682,1033.59033,714.1424,-111.78693,969.6152300000001,742.2113,-174.47281,511.99335,743.2254,-206.91138999999998,89.14605999999999,962.7656900000001,-108.55945,4.27388
0.442,600.48224,42.34243,1726.0607899999998,580.22961,23.17507,1627.55176,580.10956,-144.98878,1403.62073,495.2153,-55.958,1015.3884300000001,621.53925,213.53856000000002,1401.79248,523.1879299999999,283.48764,1200.66052,578.9054,425.98787999999996,961.3894,657.23407,93.62205,963.35907,586.62726,89.31886,477.71380999999997,550.91498,40.55573,86.38548,767.65485,109.24943,6.41132,718.26801,-183.15747,1456.15454,654.55719,-327.31018,1255.3737800000001,791.2803299999999,-372.68906,1033.6965300000002,712.96411,-111.97681000000001,969.7158800000001,741.82831,-175.10898,512.38153,738.5604900000001,-210.78735,89.76817,958.10333,-112.57068999999998,2.9271700000000003
0.45,599.43439,43.34083,1726.09363,579.47406,24.653170000000003,1627.7993199999999,579.42609,-144.67281,1403.79321,494.91187,-56.146190000000004,1015.37689,620.46387,213.61971,1401.30054,522.0871599999999,283.1337,1199.63916,577.92963,425.31165,960.1731,656.7780799999999,93.32431,963.5119599999999,586.37158,89.40389,477.57327000000004,550.9668,40.57223,86.35748000000001,767.62781,109.20351000000001,6.43222,717.40704,-182.7003,1456.65051,654.42535,-327.20004,1256.23877,790.13062,-374.75229,1034.03699,712.6942700000001,-112.22379,970.0758699999999,741.6333599999999,-176.25812,513.08228,734.71021,-214.30887,90.38463,952.52411,-116.31403999999999,1.27316
0.45799999999999996,598.80719,43.82224,1726.1425800000002,578.5683,25.33726,1628.20776,578.36212,-144.31663999999998,1404.3075,494.32199,-56.554759999999995,1015.4603300000001,618.67786,214.43622000000002,1400.74243,520.60223,283.08795,1199.2976099999998,576.72607,424.91115999999994,959.12238,656.38171,93.35792,963.5405300000001,585.34869,89.31081,477.65050999999994,550.84241,40.58295,86.30682,767.6217,109.31681,6.42777,716.4209,-181.72368,1457.25037,653.7330900000001,-327.11981000000003,1257.08826,788.18597,-377.3421,1034.23669,712.0499900000001,-112.55162,970.21844,741.34772,-177.20991999999998,513.17413,730.52063,-218.19759,90.37697,947.17859,-119.68775,-0.052579999999999995
0.467,598.43701,45.00013,1726.4117399999998,576.89648,25.80134,1628.8985599999999,577.52277,-143.90743999999998,1404.47681,494.32199,-56.554759999999995,1015.4603300000001,617.3504,214.67046000000002,1400.46033,519.43585,282.74377000000004,1198.47253,574.7719099999999,424.45914000000005,958.5192300000001,655.8924,93.2349,963.76855,584.4243799999999,89.28918,477.63640999999996,550.74072,40.52326,86.41187,767.66235,109.14567,6.48305,715.61237,-181.20074,1457.34082,653.37134,-326.97412,1257.70215,787.30328,-379.86441,1034.8972199999998,711.60559,-112.48329,970.4829699999999,741.552,-178.54671000000002,513.59906,726.0280799999999,-222.04214,90.93748000000001,941.73175,-123.90019,-1.50365
0.475,597.47772,45.550329999999995,1726.78955,575.96167,26.9356,1629.3514400000001,576.34723,-143.48096,1404.70898,494.18143,-55.87693,1015.1366,615.8938,215.0504,1400.05737,518.3208,282.18057000000005,1197.88635,573.3596200000001,423.75519,957.6641199999999,655.6080900000001,92.96542,963.8512,583.7153900000001,88.38506,477.87772,550.84241,40.58295,86.30682,767.5794099999999,109.26369,6.48963,714.66492,-180.54933,1457.8313,653.18317,-326.80795,1258.40833,785.81665,-382.71948,1035.1366,711.15839,-112.81636,970.42621,741.7968099999999,-179.40143,514.18945,721.2864400000001,-225.70226,91.4549,936.18665,-127.80711000000001,-2.5133900000000002
0.483,596.41382,46.42241,1726.9473899999998,575.63922,27.3227,1628.98828,575.85522,-143.41446000000002,1404.90491,,,,614.91998,215.05463999999998,1399.77283,517.49487,281.75916,1197.2291300000002,572.46313,423.50943,956.8386199999999,655.33105,92.73444,963.9580699999999,583.55994,88.32134,477.85345,550.79193,40.518240000000006,86.00193,767.66235,109.14567,6.48305,713.83588,-180.24167,1458.12878,653.06812,-326.96875,1258.95129,784.8413099999999,-385.2908,1035.80859,710.59637,-113.09376999999999,970.65228,741.75922,-179.99603000000002,513.9981700000001,717.2518299999999,-229.80286,92.48829,931.27228,-131.9001,-3.8693199999999996
0.49200000000000005,595.80536,46.742709999999995,1727.3214100000002,574.7318700000001,27.7531,1629.56958,574.93573,-143.17731,1405.00464,491.62710999999996,-54.8307,1016.40894,613.46515,215.20665,1399.61169,516.07898,281.53283999999996,1196.58948,570.66949,422.70831,956.63452,655.18457,92.62233,963.8928199999999,581.8455799999999,88.1648,478.06802000000005,550.6343400000001,40.5605,86.08878,767.67944,109.33726000000001,6.79432,713.13666,-179.27338,1458.96631,652.39917,-326.88464,1259.67578,783.59302,-388.36208999999997,1036.43665,710.03979,-113.07473999999999,970.9188800000001,741.4715,-180.3331,513.87811,712.63867,-233.66567999999998,92.83361,925.59558,-136.54251000000002,-5.2083900000000005
0.5,595.7583599999999,47.7055,1727.32727,574.34125,28.160659999999996,1629.77368,574.43695,-143.25446000000002,1405.01782,491.27795,-54.783559999999994,1016.4739999999999,612.21582,215.32057000000003,1399.29846,513.99231,281.43994,1196.35876,569.3689,422.53442,956.31964,654.78265,92.6077,963.8702400000001,581.17902,87.57885999999999,478.01912999999996,550.54089,40.44981,86.15776,767.59241,109.14793999999999,6.781160000000001,712.75305,-179.11125,1459.35132,652.21088,-326.79724,1260.30774,782.65253,-390.59589,1037.1838400000001,709.7701400000001,-113.49857,970.8525400000001,741.3385599999999,-181.00409,513.89899,708.35516,-237.76675,93.93584,920.84454,-140.78598,-6.50092
0.508,595.02161,47.933479999999996,1728.0401600000002,572.75146,28.72383,1630.33984,573.6854900000001,-143.14183,1405.06982,490.73727,-54.73531,1016.6337900000001,610.00525,215.63242000000002,1399.18616,513.2545200000001,280.83087,1195.8624300000001,567.8772,421.76297,955.90027,654.73492,92.43819,963.84406,580.92444,87.2953,477.94022,550.37378,40.322359999999996,86.19884,767.42859,109.33608999999998,7.0544199999999995,711.91888,-178.83958,1459.78528,652.2215,-326.97348,1260.83655,781.67487,-393.5751,1037.79968,709.58154,-113.8757,971.22455,740.2277799999999,-182.11393999999999,514.1693700000001,703.97009,-241.3506,94.25407,915.67151,-144.25681,-7.77774
0.517,594.255,48.17787,1728.2143600000002,572.30884,28.795009999999998,1630.60168,573.08203,-143.24088,1404.9939,490.49990999999994,-54.666180000000004,1016.5896,609.06476,215.80192999999997,1398.84375,512.38184,280.60675,1195.2120400000001,567.50629,421.55695,955.45886,654.66492,92.09907,963.7484699999999,580.18457,87.03568,477.91824,550.1331799999999,40.22586,86.24545,767.50067,109.45913999999999,7.264189999999999,711.32483,-178.58917,1459.94714,652.36639,-327.22235,1261.38074,780.95099,-396.58374,1038.7789300000002,709.0141,-114.47495,970.9594099999999,739.78949,-182.80706999999998,514.30322,699.6872599999999,-245.58752,95.37895999999999,910.8159199999999,-150.45543999999998,-7.52215
0.525,593.79529,48.14631,1728.4016100000001,571.96454,28.84017,1630.7553699999999,572.39795,-143.36285,1404.96118,,,,608.29254,215.57996,1398.77979,511.06799,280.12915,1195.05688,566.2178299999999,420.90814000000006,955.06024,654.62567,91.9482,963.6629,579.67828,86.54697,477.86124,550.255,40.10135,86.00418,767.55035,109.3065,7.12195,710.54047,-178.58035,1460.26624,652.03571,-327.65952000000004,1261.76685,779.62573,-399.00156,1039.04041,708.68494,-114.62566000000001,971.14948,739.63464,-183.30852,514.27802,695.6684,-249.42139,96.16949,906.23419,-155.59888999999998,-8.07338
0.5329999999999999,593.4906599999999,48.26167,1728.7460899999999,571.60681,28.86175,1630.79004,571.89362,-143.332,1404.797,489.73782,-54.61959,1016.86584,606.9975,215.65254,1398.6272,509.73477,279.91614,1194.99719,565.46088,420.56490999999994,955.0752,654.59137,91.93513,963.5999800000001,579.10681,86.51175,477.64499000000006,549.9345099999999,40.04168,86.13915,767.43353,109.24038,7.2839100000000006,709.34204,-177.94363,1460.2800300000001,651.74231,-327.62991,1262.06116,778.07318,-401.65686,1039.67395,708.61102,-114.62104,971.3653,739.0563400000001,-184.39189,514.30695,691.19958,-253.45838999999998,96.86291,901.2778900000001,-160.21971000000002,-8.03652
0.542,592.80975,48.27101,1729.01782,570.27002,28.645329999999998,1631.10522,570.78204,-143.3299,1404.63708,489.73782,-54.61959,1016.86584,605.67828,215.42967000000002,1398.38745,509.80524,279.04016,1194.49902,565.00757,419.60177999999996,954.4191300000001,654.4223,91.70694,963.4752199999999,578.95135,86.44815,477.62085,550.11292,40.0399,85.98425,767.44379,109.26472,7.24983,708.6159700000001,-178.01526,1460.71619,651.48401,-328.20746,1262.69958,777.7930299999999,-404.52628,1040.00732,708.9669200000001,-114.93995,971.5255699999999,738.64368,-184.70192,514.31476,687.03522,-257.52777000000003,97.73809,896.90399,-165.52678999999998,-8.22985
0.55,592.37628,48.09239,1729.32312,569.61639,28.09057,1631.54395,570.07074,-143.21022,1404.49976,,,,604.9137,215.28087999999997,1398.02954,508.08950999999996,278.90274,1193.9824199999998,564.32959,419.04373,954.3173800000001,654.36932,91.37225,963.2420699999999,578.41626,86.28971999999999,477.73407000000003,550.11292,40.0399,85.98425,767.55035,109.3065,7.12195,707.99194,-178.11945,1460.81506,650.9749099999999,-328.64893,1262.91174,776.58167,-407.33898999999997,1040.4491,708.56085,-114.94209,971.23328,737.84448,-185.89795,514.48785,683.6510599999999,-261.0329,98.63351,892.96869,-169.99437,-8.71702
